Date,Time,Currency,Impact,Event Title,Details id,Actual,Forecast,Previous,Hour,Month,DayOfWeek,YearMonth,DayOfMonth
2023-03-01,11:00am,EUR,Low Impact Expected,German Buba President Nagel Speaks,133906,,,,11.0,3,2,2023-03-01,1
2023-03-01,1:01am,GBP,Low Impact Expected,BRC Shop Price Index y/y,133369,8.4%,,8.0%,1.0,3,2,2023-03-01,1
2023-03-01,8:00am,GBP,Low Impact Expected,Nationwide HPI m/m,133309,-0.5%,-0.5%,-0.6%,8.0,3,2,2023-03-01,1
2023-03-01,10:30am,GBP,Low Impact Expected,Final Manufacturing PMI,129149,49.3,49.2,49.2,10.0,3,2,2023-03-01,1
2023-03-01,10:30am,GBP,Low Impact Expected,M4 Money Supply m/m,133200,1.3%,-0.9%,-0.9%,10.0,3,2,2023-03-01,1
2023-03-01,10:30am,GBP,Low Impact Expected,Mortgage Approvals,133201,40K,37K,41K,10.0,3,2,2023-03-01,1
2023-03-01,10:30am,GBP,Low Impact Expected,Net Lending to Individuals m/m,133202,4.1B,4.6B,3.9B,10.0,3,2,2023-03-01,1
2023-03-01,11:00am,GBP,High Impact Expected,BOE Gov Bailey Speaks,133907,,,,11.0,3,2,2023-03-01,1
2023-03-01,1:30am,JPY,Low Impact Expected,Final Manufacturing PMI,128807,47.7,47.4,47.4,1.0,3,2,2023-03-01,1
2023-03-01,10:45pm,NZD,Low Impact Expected,Overseas Trade Index q/q,130993,1.8%,-1.7%,-3.9%,10.0,3,2,2023-03-01,1
2023-03-01,All Day,USD,Low Impact Expected,Wards Total Vehicle Sales,130534,14.9M,14.7M,15.7M,0.0,3,2,2023-03-01,1
2023-03-01,3:00pm,USD,Low Impact Expected,FOMC Member Kashkari Speaks,133915,,,,3.0,3,2,2023-03-01,1
2023-03-01,3:45pm,USD,Low Impact Expected,Final Manufacturing PMI,130466,47.3,47.8,47.8,3.0,3,2,2023-03-01,1
2023-03-01,4:00pm,USD,High Impact Expected,ISM Manufacturing PMI,130009,47.7,47.9,47.4,4.0,3,2,2023-03-01,1
2023-03-01,4:00pm,USD,Low Impact Expected,Construction Spending m/m,129961,-0.1%,0.2%,-0.7%,4.0,3,2,2023-03-01,1
2023-03-01,4:00pm,USD,Low Impact Expected,ISM Manufacturing Prices,130008,51.3,45.5,44.5,4.0,3,2,2023-03-01,1
2023-03-01,4:30pm,USD,Low Impact Expected,Crude Oil Inventories,129404,1.2M,1.7M,7.6M,4.0,3,2,2023-03-01,1
2023-03-02,1:30am,AUD,Low Impact Expected,Building Approvals m/m,131115,-27.6%,-7.1%,15.3%,1.0,3,3,2023-03-01,2
2023-03-02,8:45am,EUR,Low Impact Expected,French Gov Budget Balance,133900,-21.1B,,-151.5B,8.0,3,3,2023-03-01,2
2023-03-02,9:00am,EUR,Low Impact Expected,Spanish Unemployment Change,129388,2.6K,11.5K,70.7K,9.0,3,3,2023-03-01,2
2023-03-02,10:00am,EUR,Low Impact Expected,Italian Monthly Unemployment Rate,129250,7.9%,7.8%,7.8%,10.0,3,3,2023-03-01,2
2023-03-02,10:49am,EUR,Low Impact Expected,Spanish 10-y Bond Auction,129347,3.77|1.9,,3.40|1.8,10.0,3,3,2023-03-01,2
2023-03-02,11:00am,EUR,Medium Impact Expected,CPI Flash Estimate y/y,132650,8.5%,8.3%,8.6%,11.0,3,3,2023-03-01,2
2023-03-02,11:00am,EUR,Medium Impact Expected,Core CPI Flash Estimate y/y,132649,5.6%,5.3%,5.3%,11.0,3,3,2023-03-01,2
2023-03-02,11:00am,EUR,Low Impact Expected,Italian Prelim CPI m/m,129312,0.3%,0.1%,0.1%,11.0,3,3,2023-03-01,2
2023-03-02,11:00am,EUR,Low Impact Expected,Unemployment Rate,132740,6.7%,6.6%,6.6%,11.0,3,3,2023-03-01,2
2023-03-02,11:03am,EUR,Low Impact Expected,French 10-y Bond Auction,129366,3.20|2.3,,2.68|2.1,11.0,3,3,2023-03-01,2
2023-03-02,1:30pm,EUR,Low Impact Expected,ECB Monetary Policy Meeting Accounts,132473,,,,1.0,3,3,2023-03-01,2
2023-03-02,4:00pm,GBP,Low Impact Expected,MPC Member Pill Speaks,133908,,,,4.0,3,3,2023-03-01,2
2023-03-02,12:50am,JPY,Low Impact Expected,Capital Spending q/y,129038,7.7%,7.2%,9.8%,12.0,3,3,2023-03-01,2
2023-03-02,12:50am,JPY,Low Impact Expected,Monetary Base y/y,128180,-1.6%,-3.2%,-3.8%,12.0,3,3,2023-03-01,2
2023-03-02,4:35am,JPY,Low Impact Expected,10-y Bond Auction,128772,0.50|7.6,,0.49|4.6,4.0,3,3,2023-03-01,2
2023-03-02,6:00am,JPY,Low Impact Expected,Consumer Confidence,128211,31.1,32.1,31.0,6.0,3,3,2023-03-01,2
2023-03-02,8:06pm,NZD,High Impact Expected,RBNZ Gov Orr Speaks,133911,,,,8.0,3,3,2023-03-01,2
2023-03-02,2:30pm,USD,Medium Impact Expected,Unemployment Claims,130208,190K,196K,192K,2.0,3,3,2023-03-01,2
2023-03-02,2:30pm,USD,Low Impact Expected,Revised Nonfarm Productivity q/q,129761,1.7%,2.5%,3.0%,2.0,3,3,2023-03-01,2
2023-03-02,2:30pm,USD,Low Impact Expected,Revised Unit Labor Costs q/q,129760,3.2%,1.6%,1.1%,2.0,3,3,2023-03-01,2
2023-03-02,4:30pm,USD,Low Impact Expected,Natural Gas Storage,128439,-81B,-72B,-71B,4.0,3,3,2023-03-01,2
2023-03-02,10:00pm,USD,Medium Impact Expected,FOMC Member Waller Speaks,133913,,,,10.0,3,3,2023-03-01,2
2023-03-03,2:30pm,CAD,Low Impact Expected,Building Permits m/m,132365,-4.0%,1.7%,-7.7%,2.0,3,4,2023-03-01,3
2023-03-03,2:30pm,CAD,Low Impact Expected,Labor Productivity q/q,132621,-0.5%,0.2%,-0.3%,2.0,3,4,2023-03-01,3
2023-03-03,2:45am,CNY,Low Impact Expected,Caixin Services PMI,131474,55.0,54.3,52.9,2.0,3,4,2023-03-01,3
2023-03-03,8:00am,EUR,Low Impact Expected,German Trade Balance,132114,16.7B,11.1B,10.0B,8.0,3,4,2023-03-01,3
2023-03-03,8:45am,EUR,Low Impact Expected,French Industrial Production m/m,129275,-1.9%,-0.2%,1.5%,8.0,3,4,2023-03-01,3
2023-03-03,9:15am,EUR,Low Impact Expected,Spanish Services PMI,129173,56.7,53.8,52.7,9.0,3,4,2023-03-01,3
2023-03-03,9:45am,EUR,Low Impact Expected,Italian Services PMI,129161,51.6,52.4,51.2,9.0,3,4,2023-03-01,3
2023-03-03,9:50am,EUR,Low Impact Expected,French Final Services PMI,129185,53.1,52.8,52.8,9.0,3,4,2023-03-01,3
2023-03-03,9:55am,EUR,Low Impact Expected,German Final Services PMI,129199,50.9,51.3,51.3,9.0,3,4,2023-03-01,3
2023-03-03,10:00am,EUR,Low Impact Expected,Final Services PMI,129222,52.7,53.0,53.0,10.0,3,4,2023-03-01,3
2023-03-03,11:00am,EUR,Low Impact Expected,PPI m/m,132695,-2.8%,-0.3%,1.1%,11.0,3,4,2023-03-01,3
2023-03-03,10:30am,GBP,Low Impact Expected,Final Services PMI,129211,53.5,53.3,53.3,10.0,3,4,2023-03-01,3
2023-03-03,12:30am,JPY,Low Impact Expected,Tokyo Core CPI y/y,128833,3.3%,3.3%,4.3%,12.0,3,4,2023-03-01,3
2023-03-03,12:30am,JPY,Low Impact Expected,Unemployment Rate,128810,2.4%,2.5%,2.5%,12.0,3,4,2023-03-01,3
2023-03-03,12:00am,USD,Low Impact Expected,FOMC Member Kashkari Speaks,133916,,,,12.0,3,4,2023-03-01,3
2023-03-03,3:45pm,USD,Low Impact Expected,Final Services PMI,130478,50.6,50.5,50.5,3.0,3,4,2023-03-01,3
2023-03-03,4:00pm,USD,High Impact Expected,ISM Services PMI,130054,55.1,54.5,55.2,4.0,3,4,2023-03-01,3
2023-03-03,5:00pm,USD,Low Impact Expected,FOMC Member Logan Speaks,133910,,,,5.0,3,4,2023-03-01,3
2023-03-03,5:00pm,USD,Low Impact Expected,Fed Monetary Policy Report,132277,,,,5.0,3,4,2023-03-01,3
2023-03-06,1:00am,AUD,Low Impact Expected,MI Inflation Gauge m/m,130633,0.4%,,0.9%,1.0,3,0,2023-03-01,6
2023-03-06,4:00pm,CAD,Medium Impact Expected,Ivey PMI,130646,51.6,55.9,60.1,4.0,3,0,2023-03-01,6
2023-03-06,8:30am,CHF,High Impact Expected,CPI m/m,131393,0.7%,0.5%,0.6%,8.0,3,0,2023-03-01,6
2023-03-06,10:30am,EUR,Low Impact Expected,Sentix Investor Confidence,132183,-11.1,-5.6,-8.0,10.0,3,0,2023-03-01,6
2023-03-06,11:00am,EUR,Low Impact Expected,Retail Sales m/m,132696,0.3%,0.7%,-1.7%,11.0,3,0,2023-03-01,6
2023-03-06,10:30am,GBP,Low Impact Expected,Construction PMI,129234,54.6,48.7,48.4,10.0,3,0,2023-03-01,6
2023-03-06,1:00am,NZD,Low Impact Expected,ANZ Commodity Prices m/m,131208,1.3%,,-0.9%,1.0,3,0,2023-03-01,6
2023-03-06,4:00pm,USD,Low Impact Expected,Factory Orders m/m,129901,-1.6%,-1.8%,1.7%,4.0,3,0,2023-03-01,6
2023-03-07,1:30am,AUD,Low Impact Expected,Retail Sales m/m,131129,1.9%,1.9%,1.9%,1.0,3,1,2023-03-01,7
2023-03-07,1:30am,AUD,Low Impact Expected,Trade Balance,131104,11.69B,12.25B,12.99B,1.0,3,1,2023-03-01,7
2023-03-07,4:30am,AUD,High Impact Expected,Cash Rate,130283,3.60%,3.60%,3.35%,4.0,3,1,2023-03-01,7
2023-03-07,4:30am,AUD,High Impact Expected,RBA Rate Statement,130294,,,,4.0,3,1,2023-03-01,7
2023-03-07,10:55pm,AUD,High Impact Expected,RBA Gov Lowe Speaks,133932,,,,10.0,3,1,2023-03-01,7
2023-03-07,7:45am,CHF,Low Impact Expected,Unemployment Rate,131345,1.9%,1.9%,1.9%,7.0,3,1,2023-03-01,7
2023-03-07,9:00am,CHF,Low Impact Expected,Foreign Currency Reserves,129628,771B,,785B,9.0,3,1,2023-03-01,7
2023-03-07,7:00pm,CHF,Medium Impact Expected,SNB Chairman Jordan Speaks,133930,,,,7.0,3,1,2023-03-01,7
2023-03-07,5:21am,CNY,Low Impact Expected,Trade Balance,131496,810B,572B,550B,5.0,3,1,2023-03-01,7
2023-03-07,5:22am,CNY,Low Impact Expected,USD-Denominated Trade Balance,131497,116.9B,82.5B,78.0B,5.0,3,1,2023-03-01,7
2023-03-07,8:00am,EUR,Low Impact Expected,German Factory Orders m/m,132115,1.0%,-0.6%,3.4%,8.0,3,1,2023-03-01,7
2023-03-07,1:01am,GBP,Low Impact Expected,BRC Retail Sales Monitor y/y,133358,4.9%,4.8%,3.9%,1.0,3,1,2023-03-01,7
2023-03-07,8:00am,GBP,Low Impact Expected,Halifax HPI m/m,133322,1.1%,-0.3%,0.2%,8.0,3,1,2023-03-01,7
2023-03-07,12:30am,JPY,Low Impact Expected,Average Cash Earnings y/y,128872,0.8%,1.9%,4.1%,12.0,3,1,2023-03-01,7
2023-03-07,4:35am,JPY,Low Impact Expected,30-y Bond Auction,128783,1.42|3.0,,1.54|3.3,4.0,3,1,2023-03-01,7
2023-03-07,3:21pm,NZD,Low Impact Expected,GDT Price Index,128736,-0.7%,,-1.5%,3.0,3,1,2023-03-01,7
2023-03-07,4:00pm,USD,High Impact Expected,Fed Chair Powell Testifies,133929,,,,4.0,3,1,2023-03-01,7
2023-03-07,4:00pm,USD,Low Impact Expected,Final Wholesale Inventories m/m,129913,-0.4%,-0.4%,-0.4%,4.0,3,1,2023-03-01,7
2023-03-07,4:00pm,USD,Low Impact Expected,IBD/TIPP Economic Optimism,133627,46.9,47.2,45.1,4.0,3,1,2023-03-01,7
2023-03-07,9:00pm,USD,Low Impact Expected,Consumer Credit m/m,129612,14.8B,25.2B,10.7B,9.0,3,1,2023-03-01,7
2023-03-08,2:30pm,CAD,Low Impact Expected,Trade Balance,132587,1.9B,-0.1B,1.2B,2.0,3,2,2023-03-01,8
2023-03-08,4:00pm,CAD,High Impact Expected,BOC Rate Statement,128244,,,,4.0,3,2,2023-03-01,8
2023-03-08,4:00pm,CAD,High Impact Expected,Overnight Rate,128236,4.50%,4.50%,4.50%,4.0,3,2,2023-03-01,8
2023-03-08,8:00am,EUR,Low Impact Expected,German Industrial Production m/m,132116,3.5%,1.4%,-2.4%,8.0,3,2,2023-03-01,8
2023-03-08,8:00am,EUR,Low Impact Expected,German Retail Sales m/m,131786,-0.3%,2.3%,-1.7%,8.0,3,2,2023-03-01,8
2023-03-08,10:00am,EUR,Low Impact Expected,Italian Retail Sales m/m,129289,1.7%,0.2%,-0.2%,10.0,3,2,2023-03-01,8
2023-03-08,11:00am,EUR,Medium Impact Expected,ECB President Lagarde Speaks,133933,,,,11.0,3,2,2023-03-01,8
2023-03-08,11:00am,EUR,Low Impact Expected,Final Employment Change q/q,132754,0.3%,0.4%,0.4%,11.0,3,2,2023-03-01,8
2023-03-08,11:00am,EUR,Low Impact Expected,Revised GDP q/q,132753,0.0%,0.0%,0.1%,11.0,3,2,2023-03-01,8
2023-03-08,10:30am,GBP,Low Impact Expected,MPC Member Dhingra Speaks,133931,,,,10.0,3,2,2023-03-01,8
2023-03-08,12:50am,JPY,Low Impact Expected,Bank Lending y/y,128907,3.3%,3.2%,3.1%,12.0,3,2,2023-03-01,8
2023-03-08,12:50am,JPY,Low Impact Expected,Current Account,128919,0.22T,0.80T,1.18T,12.0,3,2,2023-03-01,8
2023-03-08,6:00am,JPY,Low Impact Expected,Leading Indicators,128944,96.5%,96.9%,97.2%,6.0,3,2,2023-03-01,8
2023-03-08,7:00am,JPY,Low Impact Expected,Economy Watchers Sentiment,128222,52.0,49.1,48.5,7.0,3,2,2023-03-01,8
2023-03-08,2:15pm,USD,High Impact Expected,ADP Non-Farm Employment Change,133615,242K,197K,119K,2.0,3,2,2023-03-01,8
2023-03-08,2:30pm,USD,Low Impact Expected,Trade Balance,129780,-68.3B,-68.7B,-67.2B,2.0,3,2,2023-03-01,8
2023-03-08,4:00pm,USD,High Impact Expected,Fed Chair Powell Testifies,133939,,,,4.0,3,2,2023-03-01,8
2023-03-08,4:00pm,USD,High Impact Expected,JOLTS Job Openings,132219,10.82M,10.58M,11.23M,4.0,3,2,2023-03-01,8
2023-03-08,4:30pm,USD,Low Impact Expected,Crude Oil Inventories,129403,-1.7M,1.3M,1.2M,4.0,3,2,2023-03-01,8
2023-03-08,7:01pm,USD,Medium Impact Expected,10-y Bond Auction,131862,3.99|2.4,,3.61|2.7,7.0,3,2,2023-03-01,8
2023-03-08,8:00pm,USD,Low Impact Expected,Beige Book,130501,,,,8.0,3,2,2023-03-01,8
2023-03-09,7:30pm,CAD,Low Impact Expected,Gov Council Member Rogers Speaks,133938,,,,7.0,3,3,2023-03-01,9
2023-03-09,2:30am,CNY,Low Impact Expected,CPI y/y,131545,1.0%,1.9%,2.1%,2.0,3,3,2023-03-01,9
2023-03-09,2:30am,CNY,Low Impact Expected,PPI y/y,131546,-1.4%,-1.3%,-0.8%,2.0,3,3,2023-03-01,9
2023-03-09,7:30am,EUR,Low Impact Expected,French Final Private Payrolls q/q,131911,0.2%,0.0%,0.0%,7.0,3,3,2023-03-01,9
2023-03-09,1:01am,GBP,Low Impact Expected,RICS House Price Balance,133298,-48%,-48%,-46%,1.0,3,3,2023-03-01,9
2023-03-09,12:50am,JPY,Low Impact Expected,Final GDP Price Index y/y,129044,1.2%,1.1%,1.1%,12.0,3,3,2023-03-01,9
2023-03-09,12:50am,JPY,Low Impact Expected,Final GDP q/q,129045,0.0%,0.2%,0.2%,12.0,3,3,2023-03-01,9
2023-03-09,12:50am,JPY,Low Impact Expected,M2 Money Stock y/y,128174,2.6%,2.8%,2.7%,12.0,3,3,2023-03-01,9
2023-03-09,6:58am,JPY,Low Impact Expected,Prelim Machine Tool Orders y/y,129030,-10.7%,,-9.7%,6.0,3,3,2023-03-01,9
2023-03-09,10:30pm,NZD,Low Impact Expected,BusinessNZ Manufacturing Index,131220,52.0,,51.2,10.0,3,3,2023-03-01,9
2023-03-09,10:45pm,NZD,Low Impact Expected,Manufacturing Sales q/q,130927,-0.4%,,5.0%,10.0,3,3,2023-03-01,9
2023-03-09,1:30pm,USD,Low Impact Expected,Challenger Job Cuts y/y,130078,410.1%,,440.0%,1.0,3,3,2023-03-01,9
2023-03-09,2:30pm,USD,Medium Impact Expected,Unemployment Claims,130209,211K,195K,190K,2.0,3,3,2023-03-01,9
2023-03-09,4:00pm,USD,Low Impact Expected,FOMC Member Barr Speaks,133917,,,,4.0,3,3,2023-03-01,9
2023-03-09,4:30pm,USD,Low Impact Expected,Natural Gas Storage,128438,-84B,-76B,-81B,4.0,3,3,2023-03-01,9
2023-03-09,7:01pm,USD,Low Impact Expected,30-y Bond Auction,131865,3.88|2.4,,3.69|2.2,7.0,3,3,2023-03-01,9
2023-03-10,2:30pm,CAD,High Impact Expected,Employment Change,132522,21.8K,8.5K,150.0K,2.0,3,4,2023-03-01,10
2023-03-10,2:30pm,CAD,High Impact Expected,Unemployment Rate,132521,5.0%,5.1%,5.0%,2.0,3,4,2023-03-01,10
2023-03-10,2:30pm,CAD,Low Impact Expected,Capacity Utilization Rate,132625,81.7%,82.2%,82.2%,2.0,3,4,2023-03-01,10
2023-03-10,9:30am,CNY,Medium Impact Expected,New Loans,131522,1810B,1500B,4900B,9.0,3,4,2023-03-01,10
2023-03-10,9:30am,CNY,Low Impact Expected,M2 Money Supply y/y,131521,12.9%,12.5%,12.6%,9.0,3,4,2023-03-01,10
2023-03-10,8:00am,EUR,Low Impact Expected,German Final CPI m/m,132118,0.8%,0.8%,0.8%,8.0,3,4,2023-03-01,10
2023-03-10,8:45am,EUR,Low Impact Expected,French Trade Balance,131941,-12.9B,-14.0B,-14.7B,8.0,3,4,2023-03-01,10
2023-03-10,8:00am,GBP,High Impact Expected,GDP m/m,133502,0.3%,0.1%,-0.5%,8.0,3,4,2023-03-01,10
2023-03-10,8:00am,GBP,Low Impact Expected,Construction Output m/m,133507,-1.7%,0.0%,0.0%,8.0,3,4,2023-03-01,10
2023-03-10,8:00am,GBP,Low Impact Expected,Goods Trade Balance,133506,-17.9B,-17.5B,-19.3B,8.0,3,4,2023-03-01,10
2023-03-10,8:00am,GBP,Low Impact Expected,Index of Services 3m/3m,133503,0.0%,-0.1%,0.0%,8.0,3,4,2023-03-01,10
2023-03-10,8:00am,GBP,Low Impact Expected,Industrial Production m/m,133504,-0.3%,0.0%,0.3%,8.0,3,4,2023-03-01,10
2023-03-10,8:00am,GBP,Low Impact Expected,Manufacturing Production m/m,133505,-0.4%,0.1%,0.0%,8.0,3,4,2023-03-01,10
2023-03-10,12:40pm,GBP,Low Impact Expected,NIESR GDP Estimate,133334,-0.1%,,0.0%,12.0,3,4,2023-03-01,10
2023-03-10,12:30am,JPY,Low Impact Expected,Household Spending y/y,128956,-0.3%,-0.2%,-1.3%,12.0,3,4,2023-03-01,10
2023-03-10,12:50am,JPY,Low Impact Expected,PPI y/y,128883,8.2%,8.4%,9.5%,12.0,3,4,2023-03-01,10
2023-03-10,3:31am,JPY,High Impact Expected,Monetary Policy Statement,128145,,,,3.0,3,4,2023-03-01,10
2023-03-10,3:31am,JPY,Low Impact Expected,BOJ Policy Rate,128144,-0.10%,-0.10%,-0.10%,3.0,3,4,2023-03-01,10
2023-03-10,7:30am,JPY,High Impact Expected,BOJ Press Conference,128143,,,,7.0,3,4,2023-03-01,10
2023-03-10,2:30pm,USD,High Impact Expected,Average Hourly Earnings m/m,129730,0.2%,0.3%,0.3%,2.0,3,4,2023-03-01,10
2023-03-10,2:30pm,USD,High Impact Expected,Non-Farm Employment Change,129728,311K,224K,504K,2.0,3,4,2023-03-01,10
2023-03-10,2:30pm,USD,High Impact Expected,Unemployment Rate,129729,3.6%,3.4%,3.4%,2.0,3,4,2023-03-01,10
2023-03-10,8:00pm,USD,Low Impact Expected,Federal Budget Balance,130510,-262.4B,-261.0B,-38.8B,8.0,3,4,2023-03-01,10
2023-03-12,8:00am,CAD,Non-Economic,Daylight Saving Time Shift,130253,,,,8.0,3,6,2023-03-01,12
2023-03-12,10:30pm,NZD,Low Impact Expected,BusinessNZ Services Index,131232,55.8,,54.7,10.0,3,6,2023-03-01,12
2023-03-12,10:45pm,NZD,Low Impact Expected,FPI m/m,130973,1.5%,,1.7%,10.0,3,6,2023-03-01,12
2023-03-12,8:00am,USD,Non-Economic,Daylight Saving Time Shift,129991,,,,8.0,3,6,2023-03-01,12
2023-03-12,11:20pm,USD,High Impact Expected,Fed Announcement,133949,,,,11.0,3,6,2023-03-01,12
2023-03-13,All Day,EUR,Low Impact Expected,Eurogroup Meetings,132195,,,,0.0,3,0,2023-03-01,13
2023-03-13,7:05pm,GBP,Low Impact Expected,MPC Member Dhingra Speaks,133943,,,,7.0,3,0,2023-03-01,13
2023-03-13,12:50am,JPY,Low Impact Expected,BSI Manufacturing Index,128794,-10.5,-4.2,-3.6,12.0,3,0,2023-03-01,13
2023-03-13,10:45pm,NZD,Low Impact Expected,Visitor Arrivals m/m,130933,-26.3%,,55.6%,10.0,3,0,2023-03-01,13
2023-03-14,12:22am,AUD,Low Impact Expected,Westpac Consumer Sentiment,130384,0.0%,,-6.9%,12.0,3,1,2023-03-01,14
2023-03-14,1:30am,AUD,Low Impact Expected,NAB Business Confidence,131141,-4,,6,1.0,3,1,2023-03-01,14
2023-03-14,1:30pm,CAD,Low Impact Expected,Manufacturing Sales m/m,132575,4.1%,-0.4%,-2.1%,1.0,3,1,2023-03-01,14
2023-03-14,8:30am,CHF,Low Impact Expected,PPI m/m,131405,-0.2%,0.5%,0.7%,8.0,3,1,2023-03-01,14
2023-03-14,All Day,EUR,Low Impact Expected,ECOFIN Meetings,132207,,,,0.0,3,1,2023-03-01,14
2023-03-14,10:00am,EUR,Low Impact Expected,Italian Industrial Production m/m,129263,-0.7%,-0.3%,1.2%,10.0,3,1,2023-03-01,14
2023-03-14,8:00am,GBP,High Impact Expected,Claimant Count Change,133461,-11.2K,12.5K,-30.3K,8.0,3,1,2023-03-01,14
2023-03-14,8:00am,GBP,Medium Impact Expected,Average Earnings Index 3m/y,133460,5.7%,5.7%,6.0%,8.0,3,1,2023-03-01,14
2023-03-14,8:00am,GBP,Low Impact Expected,Unemployment Rate,133462,3.7%,3.8%,3.7%,8.0,3,1,2023-03-01,14
2023-03-14,11:02am,GBP,Low Impact Expected,10-y Bond Auction,132880,3.50|2.4,,3.53|2.4,11.0,3,1,2023-03-01,14
2023-03-14,2:30pm,GBP,Low Impact Expected,CB Leading Index m/m,133346,-0.6%,,-0.8%,2.0,3,1,2023-03-01,14
2023-03-14,10:45pm,NZD,Low Impact Expected,Current Account,130923,-9.46B,-7.64B,-11.40B,10.0,3,1,2023-03-01,14
2023-03-14,10:59am,USD,Low Impact Expected,NFIB Small Business Index,130490,90.9,90.3,90.3,10.0,3,1,2023-03-01,14
2023-03-14,1:30pm,USD,High Impact Expected,CPI m/m,129664,0.4%,0.4%,0.5%,1.0,3,1,2023-03-01,14
2023-03-14,1:30pm,USD,High Impact Expected,CPI y/y,129688,6.0%,6.0%,6.4%,1.0,3,1,2023-03-01,14
2023-03-14,1:30pm,USD,High Impact Expected,Core CPI m/m,129676,0.5%,0.4%,0.4%,1.0,3,1,2023-03-01,14
2023-03-14,10:20pm,USD,Low Impact Expected,FOMC Member Bowman Speaks,133946,,,,10.0,3,1,2023-03-01,14
2023-03-15,1:13pm,CAD,Low Impact Expected,Housing Starts,132856,244K,222K,217K,1.0,3,2,2023-03-01,15
2023-03-15,3:00am,CNY,Low Impact Expected,Fixed Asset Investment ytd/y,131602,5.5%,4.5%,5.1%,3.0,3,2,2023-03-01,15
2023-03-15,3:00am,CNY,Low Impact Expected,Industrial Production y/y,131603,2.4%,2.6%,1.3%,3.0,3,2,2023-03-01,15
2023-03-15,3:00am,CNY,Low Impact Expected,NBS Press Conference,131604,,,,3.0,3,2,2023-03-01,15
2023-03-15,3:00am,CNY,Low Impact Expected,Retail Sales y/y,131605,3.5%,3.5%,-1.8%,3.0,3,2,2023-03-01,15
2023-03-15,3:00am,CNY,Low Impact Expected,Unemployment Rate,131606,5.6%,5.3%,5.5%,3.0,3,2,2023-03-01,15
2023-03-15,7:59am,EUR,Low Impact Expected,German WPI m/m,131746,0.1%,0.3%,0.2%,7.0,3,2,2023-03-01,15
2023-03-15,8:45am,EUR,Low Impact Expected,French Final CPI m/m,131929,1.0%,0.9%,0.9%,8.0,3,2,2023-03-01,15
2023-03-15,10:00am,EUR,Low Impact Expected,Italian Quarterly Unemployment Rate,129244,7.8%,7.8%,8.0%,10.0,3,2,2023-03-01,15
